Date,Open,High,Low,Close*,Adj Close**,Volume,Year,Month,Day,DayOfWeek,Daily_Return,Volatility,MA5,MA20,MA50,RSI,MACD,Signal_Line,BB_middle,BB_upper,BB_lower,Price_Momentum,Volume_MA5,Volume_MA20
2019-09-05,26603.15,26836.3,26603.15,26728.15,26728.15,256670000,2019,9,5,3,-0.2586439162517551,0.641886357963038,26881.518,26909.122499999998,26975.8882,40.19103540868004,-6.43272546211665,7.883695487355748,26909.122499999998,27424.34514377759,26393.899856222404,-0.016712989447235205,266884000.0,259467500.0
2019-09-04,26301.99,26362.35,26244.44,26355.47,26355.47,202710000,2019,9,4,2,-1.3943351859369235,0.7144962230111762,26725.203999999998,26922.964999999997,26947.325800000002,34.36203462963998,-51.16924482093236,-3.926892574301874,26922.964999999997,27351.885962481338,26494.044037518655,-0.028800856688865117,252908000.0,254121000.0
2019-09-03,26198.26,26198.26,25978.22,26118.02,26118.02,223210000,2019,9,3,1,-0.9009514912843519,0.5997702697338146,26566.922000000002,26900.214,26915.8564,23.012345999390234,-104.57797942033721,-24.05710994350894,26900.214,27440.975538971325,26359.452461028675,-0.029410136149297883,233082000.0,252276000.0
2019-08-30,26476.39,26514.62,26295.59,26403.28,26403.28,216160000,2019,8,30,4,1.0921961159383375,0.5766379117723712,26480.476000000002,26874.5365,26890.092200000003,35.32369613573766,-122.47487428402746,-43.74066281161265,26874.5365,27458.982270465338,26290.09072953466,-0.016106643771629403,221690000.0,251950000.0
2019-08-29,26249.09,26408.84,26185.71,26362.25,26362.25,208650000,2019,8,29,3,-0.1553973597219649,0.5735196812766068,26393.434,26851.6365,26863.712400000004,28.36613429097953,-138.3739813791217,-62.66732652511446,26851.6365,27479.329403864762,26223.94359613524,-0.016240718336737903,221480000.0,251493500.0
2019-08-28,25712.99,26041.57,25637.43,26036.1,26036.1,207070000,2019,8,28,2,-1.2371857485609206,0.6217067657403909,26255.023999999998,26808.885499999997,26830.9384,21.758096497025704,-175.2712991159715,-85.18812104328588,26808.885499999997,27534.141199149963,26083.62980085003,-0.02589217734860072,211560000.0,250388000.0
2019-08-27,26014.46,26054.02,25721.85,25777.9,25777.9,263530000,2019,8,27,1,-0.9916999857889519,0.6384946735465733,26139.510000000002,26749.245000000003,26796.6452,19.552087426101735,-222.77921131303447,-112.7063390972356,26749.245000000003,27603.22445692843,25895.265543071575,-0.021914615827378525,223724000.0,251703500.0
2019-08-26,25826.05,25941.25,25716.39,25898.83,25898.83,222780000,2019,8,26,0,0.46912277571098393,0.649862212782092,26095.672,26703.798,26764.7692,24.11886965730281,-247.81487800517425,-139.72804687882333,26703.798,27637.670101745116,25769.92589825488,-0.008392290074056064,223638000.0,247755000.0
2019-08-23,26134.21,26320.29,25507.18,25628.9,25628.9,364260000,2019,8,23,4,-1.0422478544397595,0.6557250880364227,25940.796000000002,26637.7435,26728.105,16.903454015813537,-286.1384929006672,-169.01013608319212,26637.7435,27679.006650582982,25596.48034941702,-0.029328931859980978,253258000.0,255756000.0
2019-08-22,26271.64,26388.78,26099.01,26252.24,26252.24,222810000,2019,8,22,3,2.1206891658952953,0.8888518419336033,25918.794,26603.602000000003,26706.202600000004,34.440850107216804,-263.17815137547586,-187.84373914164888,26603.602000000003,27648.588483627962,25558.615516372043,-0.004173012546349386,256090000.0,242014500.0
2019-08-21,26145.36,26268.32,26141.77,26202.73,26202.73,208790000,2019,8,21,2,-0.18859343050345867,0.872677895365318,25952.120000000003,26558.999,26689.3326,34.393676692156305,-246.13961426741298,-199.5029141668017,26558.999,27591.790691835817,25526.207308164183,0.006399960055461396,256434000.0,241836000.0
2019-08-20,26086.86,26160.12,25952.0,25962.44,25962.44,238100000,2019,8,20,1,-0.9170418502194244,0.8840268471208801,25989.028000000002,26499.767,26664.847599999997,34.24859865937023,-249.15375625662637,-209.43308258476665,26499.767,27526.412380828046,25473.121619171954,0.007158845367543298,251348000.0,243098000.0
2019-08-19,26020.06,26222.32,26020.06,26135.79,26135.79,252640000,2019,8,19,0,0.667695332179874,0.9059930589695545,26036.420000000002,26451.016500000005,26646.1342,38.734108736813674,-234.84741443898383,-214.5159489556101,26451.016500000005,27447.65180888145,25454.381191118562,0.00914944806387008,257320000.0,244551000.0
2019-08-16,25678.17,25929.65,25678.17,25886.01,25886.01,276210000,2019,8,16,4,-0.9557009755588153,0.9222801625015213,26087.841999999997,26391.476000000002,26622.04,36.261798318466425,-240.8878883489342,-219.79033683427494,26391.476000000002,27372.859568067208,25410.092431932797,0.01003203414894882,239710000.0,247330500.0
2019-08-15,25514.25,25639.69,25339.6,25579.39,25579.39,332600000,2019,8,15,3,-1.1845008172368,0.9286409868016169,25953.272,26309.4695,26594.466599999996,33.840856149353485,-267.33500735702546,-229.29927093882506,26309.4695,27273.465088115932,25345.473911884066,-0.02563019384250642,261668000.0,251197500.0
2019-08-14,26035.08,26035.08,25471.59,25479.42,25479.42,352250000,2019,8,14,2,-0.3908224551093742,0.9279330012454368,25808.609999999997,26224.318,26567.9444,36.652944564127694,-292.9839466669873,-242.03620608445755,26224.318,27164.19338435832,25284.442615641678,-0.027604375574606155,290360000.0,256309500.0
2019-08-13,25888.88,26426.97,25833.25,26279.91,26279.91,308900000,2019,8,13,1,2.1206891658952953,1.2088617416571905,25872.104,26181.461499999998,26556.863599999997,52.105283691171294,-245.88366895636864,-242.8056986588398,26181.461499999998,27018.66017294607,25344.262827053924,0.012228049443735012,304520000.0,258125000.0
2019-08-12,26169.91,26178.95,25824.94,25896.44,25896.44,199390000,2019,8,12,0,-1.4591754690179704,1.2350496546571643,25824.234,26130.811999999998,26539.0304,43.57301182330476,-236.76984831179288,-241.59852858943043,26130.811999999998,26902.58703770034,25359.036962299655,-0.00915794012731208,293870000.0,251977500.0
2019-08-09,26337.09,26413.36,26097.64,26287.44,26287.44,240260000,2019,8,9,4,1.5098600425386577,1.2913695695491405,25904.52,26103.408499999998,26528.2264,49.12870396899159,-195.7402754613504,-232.42687796381443,26103.408499999998,26805.61380658286,25401.203193417135,0.015507604300546873,286680000.0,250334500.0
2019-08-08,26086.52,26383.61,26038.1,26378.19,26378.19,282530000,2019,8,8,3,0.3452219006491397,1.2950325791333306,26064.28,26082.445,26520.3862,54.215391743456145,-154.12462407753992,-216.76642718655955,26082.445,26719.410901964733,25445.479098035266,0.031228266193994436,276666000.0,253976000.0
2019-08-07,25814.22,26073.21,25440.39,26007.07,26007.07,344790000,2019,8,7,2,-1.406919883433999,1.3288066838629127,26169.81,26046.391,26500.01,52.747479349246476,-149.36837727737657,-203.28681720472295,26046.391,26606.455852737636,25486.326147262364,0.020708870139116264,275174000.0,258382000.0
2019-08-06,25810.62,26038.68,25710.87,26029.52,26029.52,318160000,2019,8,6,1,0.08632268071719906,1.295386639295534,26119.732,26030.0935,26480.560799999996,51.60471209974287,-142.1488861686703,-191.05923099751243,26030.0935,26570.92865706672,25489.258342933277,-0.009527810407265469,277026000.0,264154500.0
2019-08-05,26259.23,26259.23,25523.38,25717.74,25717.74,422240000,2019,8,5,0,-1.1977938893994122,1.307244192276259,26083.992,26010.0795,26454.419600000005,51.07974875544494,-159.7439984206103,-184.79618448213202,26010.0795,26566.61201750781,25453.54698249219,-0.0069005623939042415,321596000.0,274106000.0
2019-08-02,26528.66,26570.02,26249.22,26485.01,26485.01,327640000,2019,8,2,4,2.1206891658952953,1.4556510759973171,26123.506,26014.166,26448.3726,52.73342179738597,-110.50217470437929,-169.93738252658147,26014.166,26583.898801905194,25444.433198094808,0.007515756574242305,339072000.0,279680000.0
2019-08-01,26879.86,27175.59,26548.71,26583.42,26583.42,386320000,2019,8,1,3,0.3715686722413958,1.4569744661328201,26164.552000000003,26025.2245,26443.709199999998,54.4196900214779,-62.812743875940214,-148.51245479645323,26025.2245,26630.859494896755,25419.589505103246,0.007780291217858393,359830000.0,288563500.0
2019-07-31,27244.67,27281.65,26719.6,26864.27,26864.27,385150000,2019,7,31,2,1.0564855838714582,1.440352877407289,26335.992,26066.633,26451.0612,60.372276189183665,-2.329426345102547,-119.27584910618309,26066.633,26779.205226526767,25354.060773473237,0.0329602681117096,367902000.0,297467500.0
2019-07-30,27145.39,27224.36,27069.86,27198.02,27198.02,293250000,2019,7,30,1,1.2423564831651746,1.4324142928600476,26569.692000000003,26137.639000000003,26468.1014,61.78236843097714,71.70826603769456,-81.07902607740756,26137.639000000003,26996.976425712393,25278.301574287612,0.044891338756918975,362920000.0,298953500.0
2019-07-29,27192.24,27275.85,27178.06,27221.35,27221.35,250850000,2019,7,29,0,0.08577830297940015,1.4322892583004823,26870.414,26203.765,26489.2476,65.5951752521454,130.75889948817348,-38.711440964291356,26203.765,27181.15526185608,25226.374738143917,0.058465868307246094,328642000.0,300357000.0
2019-07-26,27166.0,27213.7,27123.25,27192.45,27192.45,233650000,2019,7,26,4,-0.10616666697279564,1.402514737681763,27011.901999999995,26281.942499999997,26503.536199999995,70.14542130214764,173.2280977814189,3.676466784850696,26281.942499999997,27314.306116045394,25249.5788839546,0.026710958387404782,309844000.0,293826500.0
2019-07-25,27247.39,27298.43,27062.48,27140.98,27140.98,241420000,2019,7,25,3,-0.18928048042747836,1.312969762086967,27123.414,26326.3795,26514.8814,71.00560297746676,200.42170786551287,43.025515000983134,26326.3795,27427.57500042652,25225.183999573477,0.020973975508042253,280864000.0,294757000.0
2019-07-24,27262.24,27291.04,27191.12,27269.97,27269.97,244320000,2019,7,24,2,0.47525918371407183,1.3116922042148764,27204.554000000004,26379.741499999996,26536.26,65.07610688464283,229.7330353346406,80.36701906771464,26379.741499999996,27556.545695153203,25202.93730484679,0.015101843452288044,252698000.0,296533500.0
2019-07-23,27231.86,27368.81,27204.58,27349.19,27349.19,248850000,2019,7,23,1,0.2905027031566032,1.2846989981364203,27234.788,26449.078999999998,26561.671400000003,74.38080885043087,256.3992544590583,115.57346614598337,26449.078999999998,27684.32111258519,25213.836887414807,0.005558125187054008,243818000.0,297071000.0
2019-07-22,27174.18,27227.77,27088.9,27171.9,27171.9,216310000,2019,7,22,0,-0.6482458895491816,1.2968080449723105,27224.897999999997,26500.884500000004,26573.6486,65.99049747250135,260.2268705313618,144.50414702305906,26500.884500000004,27767.31783552053,25234.451164479477,-0.0018165888172334554,236910000.0,295254500.0
2019-07-19,27246.38,27342.96,27145.78,27154.2,27154.2,287690000,2019,7,19,4,-0.06514082563237045,1.2699578985432065,27217.248,26564.294,26578.395999999997,64.41042439638564,258.8482008383653,167.3729577861203,26564.294,27828.092686187512,25300.49531381249,-0.00140664044615324,247718000.0,295828500.0
2019-07-18,27191.98,27266.81,27068.79,27222.97,27222.97,216070000,2019,7,18,3,0.2532573229923951,1.2245405350641558,27233.646,26646.472999999998,26586.4504,75.43532286271338,260.3041353998233,185.95919330886093,26646.472999999998,27853.067968817475,25439.87803118252,0.003020893129135338,242648000.0,290002000.0
2019-07-17,27320.91,27343.06,27218.38,27219.85,27219.85,193930000,2019,7,17,2,-0.011460909665639285,1.2158756796489907,27223.621999999996,26733.4945,26593.025,75.10344391252085,258.22950708872304,200.41325606483338,26733.4945,27831.88402818825,25635.10497181175,-0.0018379191469591882,232570000.0,282086000.0
2019-07-16,27349.32,27398.68,27290.24,27335.63,27335.63,226000000,2019,7,16,1,0.4253513520463992,1.022534453661053,27220.909999999996,26786.2805,26600.323400000005,87.19543876589191,262.897311037701,212.9100670594069,26786.2805,27894.31659242563,25678.244407574373,-0.0004958099307510455,228000000.0,277941000.0
2019-07-15,27364.69,27364.69,27294.17,27359.16,27359.16,199730000,2019,7,15,0,0.08607813319099211,0.9459140505444181,27258.362,26859.416500000003,26611.3512,80.54097868088411,265.435478678206,223.41514938316675,26859.416500000003,27911.850394033012,25806.982605966994,0.006891678535545953,224684000.0,277958000.0
2019-07-12,27139.49,27333.79,27135.45,27332.03,27332.03,248390000,2019,7,12,4,-0.09916240118483799,0.9032076373139337,27293.927999999996,26911.646,26618.992000000002,77.52586720398872,262.2349492948124,231.1791093654959,26911.646,27948.120715627854,25875.171284372147,0.006548894830265661,216824000.0,278364500.0
2019-07-11,26950.16,27088.45,26916.32,27088.08,27088.08,252300000,2019,7,11,3,-0.8925425590415204,0.9345153792877273,27266.95,26947.1405,26622.052200000002,58.4588753751144,237.27858069761714,232.39900363192015,26947.1405,27954.91926472132,25939.361735278682,-0.004955006746141244,224070000.0,276853000.0
2019-07-10,26851.96,26983.45,26813.11,26860.2,26860.2,207990000,2019,7,10,2,-0.8412556371658719,0.8929659631913516,27195.02,26989.797000000002,26617.3604,36.12147305802506,196.8433793100994,225.28787876755604,26989.797000000002,27897.265456657602,26082.328543342403,-0.013212784052814341,226882000.0,270013000.0
2019-07-09,26725.12,26807.7,26665.57,26783.49,26783.49,218330000,2019,7,9,1,-0.2855898317957406,0.8985514565124632,27084.591999999997,27027.4955,26610.0886,32.76738767671054,156.80083258985542,211.59046953201593,27027.4955,27822.695226339652,26232.29577366035,-0.02019854673186605,225348000.0,265021500.0
2019-07-08,26835.64,26839.14,26744.87,26806.14,26806.14,214290000,2019,7,8,0,0.08456702244552528,0.8415070298730639,26973.988,27081.915500000003,26603.9954,34.72104667811003,125.44840045757883,194.36205571712853,27081.915500000003,27600.60523227807,26563.225767721935,-0.020213339883242032,228260000.0,254624000.0
2019-07-05,26867.75,26950.81,26733.33,26922.12,26922.12,192170000,2019,7,5,4,0.43266206921250827,0.5375840344894915,26892.006,27103.771,26600.901400000002,41.76413035297656,108.70688353961668,177.23102128162617,27103.771,27548.061232439602,26659.4807675604,-0.014997422438069896,217016000.0,247850500.0
2019-07-03,26832.32,26966.0,26831.44,26966.0,26966.0,149840000,2019,7,3,2,0.16298865022517095,0.5337055690383079,26867.590000000004,27122.9,26595.831000000002,37.77852829308687,97.85188443249717,161.3551939118004,27122.9,27500.849568611848,26744.950431388155,-0.00450677936568411,196524000.0,236026500.0
2019-07-02,26719.53,26787.56,26632.65,26786.68,26786.68,219270000,2019,7,2,1,-0.6649855373433211,0.5047450688108112,26852.886,27119.020500000002,26587.9156,29.068460731269894,73.92740496757324,143.86963612295497,27119.020500000002,27509.531990244304,26728.5090097557,-0.0027371352409885086,198780000.0,227732500.0
2019-07-01,26805.86,26890.64,26616.21,26717.43,26717.43,267670000,2019,7,1,0,-0.2585240126809274,0.41113189476262296,26839.674,27094.990999999998,26579.5234,31.610083761582942,48.81646060083949,124.85900101853188,27094.990999999998,27522.433082342177,26667.54891765782,-0.002466444813577384,208648000.0,226453500.0
2019-06-28,26605.93,26638.35,26522.27,26599.96,26599.96,499350000,2019,6,28,4,-0.43967552268313614,0.4161806545770093,26798.438000000002,27063.921500000004,26573.334000000003,29.24847613484893,19.215504637151753,103.73030174225588,27063.921500000004,27540.23183731796,26587.61116268205,-0.007691521420092551,265660000.0,238878500.0
2019-06-27,26523.72,26607.24,26465.32,26526.58,26526.58,246930000,2019,6,27,3,-0.27586507648882375,0.4177273493497394,26719.329999999998,27030.627999999997,26567.1554,24.015880241487125,-10.048782851634314,80.97448482347785,27030.627999999997,27559.317934457777,26501.938065542217,-0.014692007910223959,276612000.0,239542500.0
2019-06-26,26599.42,26660.04,26536.33,26536.82,26536.82,274340000,2019,6,26,2,0.038602790107122864,0.4189320166403276,26633.494,27000.420000000002,26561.942600000002,24.649073970975692,-32.04526127900681,58.370535602980915,27000.420000000002,27570.01917281976,26430.820827180243,-0.015915597418972083,301512000.0,241188500.0
2019-06-25,26731.61,26752.31,26527.66,26548.22,26548.22,282160000,2019,6,25,1,0.04295917898227142,0.3976686244928558,26585.802000000003,26964.3325,26558.343999999997,18.320364991108406,-48.00437957647591,37.09555256708955,26964.3325,27553.155906346197,26375.509093653804,-0.008902185713197674,314090000.0,243080500.0
2019-06-24,26727.61,26806.52,26723.37,26727.54,26727.54,232390000,2019,6,24,0,0.675450180840742,0.4274591517876409,26587.824,26933.25,26565.7854,27.418916599931293,-45.6561744867322,20.545207156325198,26933.25,27501.816012455027,26364.683987544973,0.000378404659430176,307034000.0,242257500.0
2019-06-21,26749.12,26907.37,26705.87,26719.13,26719.13,485560000,2019,6,21,4,-0.03146567173784032,0.4087278297574019,26611.658000000003,26910.6115,26577.807599999996,27.7909032931354,-43.966997570416424,7.642766210976875,26910.6115,27475.20977231315,26346.01322768685,0.00448008192493532,304276000.0,255720000.0
2019-06-20,26665.38,26798.63,26539.69,26753.17,26753.17,278170000,2019,6,20,3,0.12739935768866228,0.4114338162777234,26656.976000000002,26890.559999999998,26584.8054,35.686750489345286,-39.42707836167392,-1.7712027035532838,26890.559999999998,27447.16142760661,26333.958572393385,0.008541998252318939,310524000.0,255244000.0
2019-06-19,26490.16,26569.75,26415.05,26504.0,26504.0,240950000,2019,6,19,2,-0.9313662642595144,0.44574786213766765,26650.412,26854.6115,26587.6404,35.04894142139976,-55.29765928517736,-12.4764940198781,26854.6115,27413.682306403483,26295.540693596515,-0.0012367721528050435,303846000.0,256488000.0
2019-06-18,26228.9,26527.19,26227.8,26465.54,26465.54,273490000,2019,6,18,1,-0.14511017204950072,0.4448340580011039,26633.876,26816.896,26596.229200000005,36.21169674839747,-70.16973654108006,-24.015142524118495,26816.896,27373.99167970529,26259.80032029471,-0.0031143330889981113,302112000.0,260466000.0
2019-06-17,26108.53,26165.78,26049.8,26112.53,26112.53,199500000,2019,6,17,0,-1.333847712912728,0.498018736124539,26510.874,26755.740999999998,26602.921799999996,26.619835100752923,-109.18233568412688,-41.04858115612018,26755.740999999998,27340.897191716496,26170.5848082835,-0.02301034812781133,295534000.0,259141000.0
2019-06-14,26076.36,26162.28,25988.09,26089.61,26089.61,208020000,2019,6,14,4,-0.08777395373025243,0.4937575774291435,26384.97,26692.2635,26606.7374,20.059412919792464,-140.33189528982984,-60.90524398286212,26692.2635,27277.244842180116,26107.282157819885,-0.023560647371377752,240026000.0,259555500.0
2019-06-13,26036.94,26146.91,25995.71,26106.77,26106.77,213400000,2019,6,13,3,0.06577330975816587,0.4975285543570612,26255.690000000002,26631.000500000002,26616.2948,18.492904550621375,-161.7687081399963,-81.07793681428896,26631.000500000002,27189.928688864395,26072.07231113561,-0.024161622716111664,227072000.0,257806000.0
2019-06-12,26040.3,26082.1,25958.66,26004.83,26004.83,223690000,2019,6,12,2,-0.3904734289228329,0.4743535873211287,26155.856,26576.838,26611.3466,19.605495385524307,-184.85237965348642,-101.83282538212845,26576.838,27158.740455034873,25994.935544965127,-0.018833760941744604,223620000.0,256375500.0
2019-06-11,26180.59,26248.67,25998.87,26048.51,26048.51,253490000,2019,6,11,1,0.16796879656586494,0.4561904602953285,26072.45,26536.253500000003,26608.2622,23.468189750911932,-197.34685300846468,-120.9356309073957,26536.253500000003,27147.429095203566,25925.07790479644,-0.01575747179162046,219620000.0,258650500.0
2019-06-10,26090.22,26210.61,26054.31,26062.68,26062.68,249280000,2019,6,10,0,0.05439850494328713,0.4572960501559432,26062.48,26500.213,26610.267000000003,26.787349866067387,-203.75663295314735,-137.49983131654605,26500.213,27134.57330920239,25865.85269079761,-0.001909045197841741,229576000.0,260198000.0
2019-06-07,25768.72,26072.75,25768.72,25983.94,25983.94,263010000,2019,6,7,4,-0.3021178175076411,0.45568179189031116,26041.346,26459.103000000003,26607.23,26.663857017528485,-212.73778096732713,-152.54742124670227,26459.103000000003,27116.147034122172,25802.058965877834,-0.004050271353232215,240574000.0,262634000.0
2019-06-06,25567.45,25800.3,25518.05,25720.66,25720.66,248070000,2019,6,6,3,-1.0132412559450188,0.47200486914419904,25964.124,26399.03,26603.923,21.1746839019565,-238.35232393036858,-169.70840178343553,26399.03,27096.29467278081,25701.76532721919,-0.014789650347400318,247508000.0,265429000.0
2019-06-05,25451.0,25544.66,25373.58,25539.57,25539.57,262660000,2019,6,5,2,-0.7040643591571971,0.4741190405798393,25871.072,26327.7085,26603.126600000003,18.18921527195181,-270.1503581728648,-189.7967930613214,26327.7085,27071.07594431474,25584.34105568526,-0.01789129173311277,255302000.0,271070000.0
2019-06-04,24962.82,25343.77,24962.82,25332.18,25332.18,281690000,2019,6,4,1,-0.8120340318963803,0.4816423089098502,25727.806,26254.983500000002,26600.1818,6.758766873674958,-308.5286430275519,-213.54316305456751,26254.983500000002,27088.425398460284,25421.54160153972,-0.027499845480605134,260942000.0,274191000.0
2019-06-03,24830.16,24935.21,24680.57,24819.78,24819.78,328240000,2019,6,3,0,-2.022723666103754,0.6197156382453394,25479.226000000002,26160.101000000002,26570.979199999998,5.150062575267242,-375.95631756581133,-246.0257939568163,26160.101000000002,27182.52013188825,25137.681868111755,-0.0476888792710497,276734000.0,277219500.0
2019-05-31,25046.31,25046.31,24809.51,24815.04,24815.04,292230000,2019,5,31,4,-0.01909767129281148,0.6241985747973289,25245.446,26070.855,26549.3512,3.59217489165043,-424.87798488136104,-281.7962321417252,26070.855,27233.590917835038,24908.11908216496,-0.04498547949233245,282578000.0,266863500.0
2019-05-30,25139.94,25218.54,25066.75,25169.88,25169.88,215240000,2019,5,30,3,1.4299392626407226,0.7399295716169747,25135.29,26003.019999999997,26527.0,19.593676782963016,-430.0586873664033,-311.44872318666086,26003.019999999997,27211.22217025239,24794.817829747604,-0.0214139139508861,276012000.0,265279000.0
2019-05-29,25231.46,25231.46,24938.24,25126.41,25126.41,298930000,2019,5,29,2,-0.17270642529881863,0.7369509551260052,25052.658000000003,25932.499499999998,26501.9644,19.54903289476671,-432.6843809103375,-335.6958547313962,25932.499499999998,27173.70978657788,24691.289213422115,-0.016177249656121884,283266000.0,266508500.0
2019-05-28,25616.55,25717.63,25342.28,25347.77,25347.77,358980000,2019,5,28,1,0.8809853854967686,0.7783493272734104,25055.776,25872.477000000003,26488.7784,31.502336516413678,-412.15232450276017,-350.987148685669,25872.477000000003,27104.386683769313,24640.567316230692,0.0006154227547727764,298724000.0,270349500.0
2019-05-24,25551.07,25670.81,25496.2,25585.69,25585.69,201370000,2019,5,24,4,0.9386230031280807,0.796444663464255,25208.958000000002,25815.384499999996,26479.901800000003,38.95967890350449,-372.3896897161685,-355.2676568917689,25815.384499999996,26984.68748228939,24646.0815177106,0.03085885531620347,273350000.0,268798500.0
2019-05-23,25657.99,25657.99,25328.09,25490.47,25490.47,316940000,2019,5,23,3,-0.3721611572718886,0.7959548121823802,25344.044,25753.9515,26475.356399999997,36.944124326339676,-344.58876856181814,-353.1318792257788,25753.9515,26850.1519416804,24657.751058319598,0.027218573897120457,278292000.0,260367500.0
2019-05-22,25818.46,25878.21,25755.11,25776.61,25776.61,241760000,2019,5,22,2,1.122537167812121,0.8489494285428628,25465.39,25705.123499999998,26461.188400000003,45.515319677414254,-296.0544996396129,-341.71640330854564,25705.123499999998,26695.844185563506,24714.40281443649,0.024105398992764426,283596000.0,258547000.0
2019-05-21,25782.34,25898.27,25779.61,25877.33,25877.33,260870000,2019,5,21,1,0.39074183921004035,0.838969631643668,25615.574,25673.79,26447.066600000002,46.70994972092815,-246.620590943985,-322.6972408356335,25673.79,26595.352879227878,24752.227120772124,0.029885686017222524,275984000.0,259543000.0
2019-05-20,25655.31,25751.71,25560.55,25679.9,25679.9,279560000,2019,5,20,0,-0.7629457907751713,0.8513724320275325,25682.0,25634.508,26423.3792,43.12718602095709,-220.8292312429221,-302.3236389170913,25634.508,26477.60741049378,24791.408589506224,0.013102927792070007,260100000.0,259846500.0
2019-05-17,25719.95,25948.74,25657.78,25764.0,25764.0,283760000,2019,5,17,4,0.32749348712417525,0.8095082330064333,25717.662,25617.0815,26394.6988,46.058564209168146,-191.39692114957506,-280.13829536358804,25617.0815,26432.533381624828,24801.629618375173,0.006969130009782942,276578000.0,264059500.0
2019-05-16,25692.14,25957.63,25692.14,25862.68,25862.68,320960000,2019,5,16,3,0.3830150597733173,0.8156038940506538,25792.104,25605.735,26367.5254,52.704627689963836,-158.28434861319693,-255.76750601350983,25605.735,26399.530544677393,24811.93945532261,0.014601927700823136,277382000.0,269706500.0
2019-05-15,25400.13,25724.89,25341.94,25648.02,25648.02,270720000,2019,5,15,2,-0.8299990565556192,0.8338518997055379,25766.386000000002,25582.797499999997,26336.6368,52.039246804333864,-147.66151430562604,-234.14630767193307,25582.797499999997,26341.363788112107,24824.231211887887,-0.004988631166006674,283174000.0,272572500.0
2019-05-14,25384.03,25688.96,25384.03,25532.05,25532.05,291570000,2019,5,14,1,-0.4521596598879851,0.8351532037614114,25697.329999999998,25559.1585,26304.458199999997,53.89208030689539,-146.90719666516088,-216.69848547057865,25559.1585,26291.357235635678,24826.959764364325,-0.013342953079007902,289314000.0,275966500.0
2019-05-13,25568.06,25568.06,25222.51,25324.99,25324.99,361240000,2019,5,13,0,-0.8109807085604048,0.8479281755204083,25626.348,25522.982500000002,26265.5586,61.165799558858076,-161.15965781105842,-205.59071993867462,25522.982500000002,26224.22082295908,24821.744177040924,-0.013820536684332918,305650000.0,281354000.0
2019-05-10,25763.72,26019.32,25469.86,25942.37,25942.37,294580000,2019,5,10,4,2.1206891658952953,1.025241569966705,25662.021999999997,25516.967,26237.422199999997,69.60608010574099,-121.2398520671195,-188.7205463643636,25516.967,26200.55365417367,24833.380345826332,0.006923226207110611,307814000.0,283619000.0
2019-05-09,25878.85,25884.89,25517.39,25828.36,25828.36,334760000,2019,5,9,3,-0.439474111270477,1.0277009928585605,25655.158000000003,25509.188000000002,26210.5514,62.499050916435124,-97.67681506469671,-170.51180010443022,25509.188000000002,26173.673943185153,24844.70205681485,-0.001327008647209027,310574000.0,287206500.0
2019-05-08,25933.79,26118.1,25889.41,25967.33,25967.33,276420000,2019,5,8,2,0.5380519707794074,1.0075338361310322,25719.02,25521.5215,26186.814000000002,65.40360929360139,-67.01669416462391,-149.81277891646897,25521.5215,26211.213091215068,24831.82990878493,0.012449693972478304,311714000.0,288624000.0
2019-05-07,26276.9,26276.9,25789.71,25965.09,25965.09,334960000,2019,5,7,1,-0.008626223797369992,0.9919271190101919,25805.628000000004,25542.797499999997,26161.656399999996,62.294761999601704,-42.410198369245336,-128.33226280702425,25542.797499999997,26260.51724218584,24825.077757814153,0.016960643583260993,320392000.0,292239000.0
2019-05-06,26160.62,26476.27,26033.95,26438.48,26438.48,283020000,2019,5,6,0,1.8231787372968933,1.0400314676885403,26028.326,25598.1125,26146.029,65.52802834699582,15.115007149859593,-99.6428088156475,25598.1125,26411.61954840034,24784.60545159966,0.043968033156182695,304748000.0,292305500.0
2019-05-03,26379.14,26534.96,26370.09,26504.95,26504.95,248900000,2019,5,3,4,0.2514138482998973,0.8964385204661673,26140.842,25682.371000000003,26129.4154,68.66760880605915,65.31481196226741,-66.65128466006452,25682.371000000003,26505.46951478438,24859.272485215624,0.021685759627975365,295612000.0,288338500.0
2019-05-02,26407.15,26454.69,26180.36,26307.79,26307.79,287610000,2019,5,2,3,-0.7438610523694655,0.925587056253519,26236.728000000003,25757.0085,26108.388,60.10524153045386,88.172951778688,-35.68643737231402,25757.0085,26517.279056802185,24996.737943197815,0.018562154159226463,286182000.0,288107500.0
2019-05-01,26639.06,26689.39,26426.38,26430.14,26430.14,303850000,2019,5,1,2,0.46507137239577556,0.887776232836778,26329.289999999997,25820.021500000003,26090.3502,60.43088906248228,114.83704477697756,-5.581740942455703,25820.021500000003,26584.293034168553,25055.749965831452,0.017822779623472895,291668000.0,292538000.0
2019-04-30,26594.56,26614.04,26419.47,26592.91,26592.91,340320000,2019,4,30,1,0.6158499349606217,0.8856023677154515,26454.854,25893.3465,26080.446799999998,67.45576837041767,147.40353308301928,25.015313862639296,25893.3465,26658.81928176602,25127.87371823398,0.024179388555941816,292740000.0,294607500.0
